Income,Recency,Frequency,MonetaryValue
5242.617891874162,95.0,4.898979485566356,12.769215862569212
3220.9843325821466,19.0,4.0,11.856165396704482
3575.873294083504,27.0,2.449489742783178,7.524844557345418
5450.159338645121,25.0,3.872983346207417,15.867150423650198
2816.401766387791,74.0,3.872983346207417,12.002624565609862
2484.566378803593,85.0,2.23606797749979,6.738674403797005
1942.969086705169,37.0,2.23606797749979,4.892137113410148
3845.2096044583095,65.0,4.242640687119285,12.436632493690238
2589.5395562609724,13.0,2.449489742783178,6.711010289238268
1785.5300448046623,63.0,2.0,4.713316131850954
2498.568796202294,83.0,2.0,5.405376823709649
5930.580298840275,69.0,5.196152422706632,14.299550619102165
4583.110507571043,87.0,3.7416573867739413,11.901820901956228
4955.256320213206,37.0,3.872983346207417,16.296897997396957
3756.263256823556,51.0,2.449489742783178,6.975843384311133
3640.609044697975,23.0,3.7416573867739413,10.901852434051198
4854.07847652662,72.0,4.358898943540674,12.441582516349294
4181.295386064467,10.0,3.7416573867739413,11.314401056783371
4100.69855590501,42.0,4.242640687119285,12.295477212117497
4673.9675533044165,10.0,4.242640687119285,12.746345462006564
3640.609044697975,96.0,4.242640687119285,12.746345462006564
3091.163264182483,51.0,3.3166247903554,9.831850062986781
4180.476440061215,21.0,4.69041575982343,15.286078895495189
1062.6025207561606,31.0,2.0,4.650456061343239
2658.7675976112046,61.0,2.449489742783178,7.353335340494222
2777.7058993022356,37.0,2.0,5.667930687138366
2837.124826713521,74.0,2.23606797749979,5.162602755861693
5541.124801290825,46.0,4.58257569495584,16.605157393876375
4282.285674736648,4.0,3.872983346207417,14.030762485528458
5245.8899471036975,73.0,4.69041575982343,15.031175613857254
4436.301367069658,47.0,4.69041575982343,13.366810870439767
3109.071810813739,13.0,3.0,10.147379817226758
4026.5856788058827,36.0,3.4641016151377544,13.390432711577846
2072.592678552535,47.0,2.23606797749979,6.354808581052141
2927.2850668015985,49.0,1.7320508075688772,4.1524662920542745
2768.0282640098303,94.0,3.0,9.070947027325944
3515.37328438416,65.0,2.6457513110645907,7.783630935609259
4004.329628234578,59.0,3.872983346207417,11.287833733589745
4312.940241348468,96.0,3.872983346207417,11.2944932559544
3346.07869492957,28.0,3.605551275463989,11.082305905517403
2682.3948400844433,12.0,2.6457513110645907,6.950475375153457
4085.1100557846908,57.0,4.898979485566356,13.921210713270364
4484.250776754115,10.0,4.47213595499958,15.020354436176671
3533.9750450275847,4.0,3.4641016151377544,10.092109663903168
4045.625328874497,49.0,1.7320508075688772,3.8061441486157164
3807.649464966722,3.0,2.8284271247461903,8.385983539211434
4987.291500924952,64.0,4.123105625617661,14.594755390774456
2471.063021296234,1e-11,1.7320508075688772,3.270790840295795
4530.324802933157,20.0,5.0,15.826309446565828
2026.6099945809517,91.0,2.6457513110645907,7.667021691462368
4707.03770483078,9.0,4.358898943540674,14.775547344116642
8120.788732921301,98.0,4.69041575982343,15.59756193911173
3194.7858546691236,83.0,2.449489742783178,6.924873255451848
4159.741691157461,27.0,4.123105625617661,11.025518151413694
3654.6089265401165,63.0,3.3166247903554,9.625440553075022
4370.119886473314,46.0,3.7416573867739413,14.24194195082768
2205.051182311084,84.0,2.449489742783178,6.950475375153457
2641.2528586678222,58.0,2.0,5.058125438549863
2364.098429933356,78.0,2.23606797749979,5.979833118546267
3558.5834385091825,4.0,2.6457513110645907,8.159186509024073
3715.4961604932028,17.0,2.449489742783178,7.050589095626882
3641.522700420224,77.0,2.449489742783178,7.627100956836451
4992.2477305931425,56.0,5.196152422706632,16.111572133544062
5144.983946893528,79.0,4.898979485566356,14.8464463297405
2944.1347430875107,90.0,2.23606797749979,5.49604970550561
2912.829029340606,96.0,1.7320508075688772,2.8617295034073726
3619.9779235974543,81.0,3.0,8.808939495317658
1563.3990899637365,77.0,2.449489742783178,5.979833118546267
4364.623242760161,21.0,4.795831523312719,13.962617283081313
2468.359003705632,16.0,2.23606797749979,6.290518686246876
2336.0066418296824,80.0,2.23606797749979,5.405376823709649
2154.5187030866173,45.0,2.0,5.709100887356345
2574.8579936822575,63.0,2.23606797749979,5.2131644286686
4098.514604147369,34.0,4.0,12.170357446631835
4702.568928841931,14.0,4.795831523312719,15.532540114528585
3315.367543274451,13.0,2.23606797749979,6.354808581052141
2130.38962733476,52.0,2.0,6.711010289238268
4371.162058409693,98.0,5.196152422706632,14.743996255867904
2821.4342067450007,99.0,2.23606797749979,6.257774483140527
2945.1797613808453,93.0,2.449489742783178,7.000981989577538
3594.406851334982,38.0,3.4641016151377544,10.17468968102505
2519.662853201017,24.0,2.0,4.774485852328469
4497.801176684463,80.0,4.69041575982343,13.218129310299087
4976.02040765606,82.0,4.0,15.578389861441027
5272.700595084596,20.0,4.0,14.70932345198982
3372.7657966534807,81.0,3.0,9.667740210253076
4473.455647501222,50.0,4.0,11.763204124700662
4787.707416026569,60.0,4.123105625617661,14.781260311405235
4214.7241369584945,63.0,5.0990195135927845,14.346990021324268
5938.597658374772,54.0,5.0990195135927845,14.62145478961732
3041.6564856694877,72.0,2.0,5.162602755861693
1744.1476642129892,5.0,1.7320508075688772,5.004096189363276
2416.826568588648,88.0,2.0,5.828698078455889
3469.7905445498523,50.0,3.3166247903554,9.969249621682753
3264.4705169212652,99.0,2.23606797749979,6.257774483140527
4253.271049155329,17.0,4.898979485566356,16.04455452430173
3333.124819195789,11.0,3.1622776601683795,9.428211384133233
4881.185093115185,18.0,4.358898943540674,14.190093536584543
3242.383758270274,70.0,3.3166247903554,9.678232884026576
3328.767624409668,21.0,4.0,11.798327632374074
4558.098763216813,66.0,4.0,14.495471633532322
3085.3291367536494,79.0,3.7416573867739413,11.438090985068794
3647.662249466014,2.0,1.7320508075688772,3.709796860391314
5142.890514501717,81.0,4.898979485566356,15.614273643889906
3251.606711038513,24.0,3.1622776601683795,9.891410404944807
4490.629361580128,48.0,5.0990195135927845,14.299550619102165
3286.131561664108,93.0,2.449489742783178,7.524844557345418
4628.252491456241,56.0,3.872983346207417,14.010430839023345
4865.273698319501,3.0,4.47213595499958,12.695573082813072
2483.334616208092,44.0,3.0,8.725966613446595
4224.037421891375,38.0,5.196152422706632,14.636219400364455
3115.9658941223524,46.0,2.8284271247461903,8.781521655051057
3605.6726835324375,84.0,3.7416573867739413,11.99709230185671
3614.2278567373114,27.0,3.872983346207417,14.196608143431703
4969.839752404492,72.0,4.0,15.932222391032397
2690.5945665445224,66.0,1.7320508075688772,3.709796860391314
2845.431460411969,30.0,3.7416573867739413,11.110375746387563
5061.799604632714,2.0,3.605551275463989,15.549484273749421
2929.6550425939126,65.0,1.7320508075688772,4.1524662920542745
1477.6020606175891,37.0,2.0,3.89821024179926
4169.101265888528,89.0,5.0990195135927845,14.24194195082768
1961.8571608254888,49.0,2.449489742783178,6.386375565497091
2053.969036748476,46.0,2.0,4.230912779569965
4962.211433323699,32.0,4.242640687119285,12.154434889510943
891.6388622945126,54.0,2.6457513110645907,5.979833118546267
4044.796102493359,23.0,1.7320508075688772,4.1524662920542745
4674.29084099532,98.0,4.58257569495584,16.626452380756707
4275.456978265395,97.0,3.7416573867739413,13.879404343688247
1999.683640703911,75.0,2.0,4.450602347983046
4685.000740927549,8.0,4.58257569495584,15.642785005478506
4088.219836456861,37.0,4.898979485566356,14.193352048272896
2539.061770895292,31.0,2.0,3.709796860391314
4979.042006887472,40.0,3.7416573867739413,15.789709528314045
4746.679772231361,74.0,4.358898943540674,15.044666213478104
4398.272924023309,90.0,4.358898943540674,16.69931814223427
4285.722341128826,57.0,4.58257569495584,15.409693353966324
2508.3937630460564,59.0,2.23606797749979,6.224615808351911
2436.5909165616695,52.0,2.0,4.450602347983046
5961.02452987751,5.0,5.291502622129181,14.22580490948625
2229.481481266773,92.0,3.0,9.05833975792172
4777.634770126434,77.0,4.58257569495584,14.340694102935268
2493.123691529109,35.0,2.0,4.892137113410148
4197.853997071325,48.0,4.0,14.190093536584543
3327.454793748503,97.0,3.4641016151377544,10.237595195264005
1731.4589497359054,95.0,2.449489742783178,5.451134495641154
3047.087760600955,24.0,1.7320508075688772,3.709796860391314
1495.6909764482264,60.0,2.0,4.774485852328469
4498.410347214135,46.0,4.69041575982343,13.262886016004616
3230.814543915796,85.0,3.3166247903554,9.79155877069778
2881.3955774620426,31.0,1.7320508075688772,4.379787958315934
3210.4507658755015,9.0,3.3166247903554,9.79155877069778
2906.972694892749,30.0,2.6457513110645907,6.975843384311133
4978.591065961979,47.0,4.242640687119285,15.319196430875744
2902.4392612676147,70.0,2.6457513110645907,8.711924555625584
4650.483462818854,13.0,3.4641016151377544,13.780252030950024
1952.74297283947,11.0,2.449489742783178,6.322859762134805
4479.323786118588,31.0,3.4641016151377544,15.661697213433786
2544.9925686820275,15.0,2.6457513110645907,6.087591248073447
4128.517635229223,2.0,3.1622776601683795,9.313377737295454
2399.6756488556043,55.0,2.449489742783178,5.62606774217859
2636.781296837895,38.0,2.449489742783178,7.1943518450410755
4339.855852330792,86.0,4.58257569495584,12.947710099598105
4070.7156533383873,56.0,4.58257569495584,13.693405487204902
4877.095467181221,29.0,3.3166247903554,13.152159234360113
4507.450521340338,30.0,4.0,13.574796741603953
4221.829820071091,64.0,4.58257569495584,13.510415310131052
2105.3451372678974,46.0,2.6457513110645907,7.2635779983934
4307.844819639616,74.0,3.7416573867739413,11.301140952934281
3239.30723635669,18.0,2.23606797749979,5.110941305487172
2477.4071934733033,75.0,2.449489742783178,6.417570714847404
4758.199336670304,17.0,4.69041575982343,13.593548290079069
3581.646579239962,88.0,4.47213595499958,13.319165269345529
4970.561730621084,19.0,4.58257569495584,15.275841107157662
2752.6979193714687,62.0,3.605551275463989,10.796773681247094
2581.2778353119047,11.0,2.0,5.789461606527352
2917.025171586483,74.0,2.6457513110645907,7.9683342963194
5085.171646646246,32.0,4.242640687119285,16.288626093122954
1589.7279669188001,76.0,2.449489742783178,6.354808581052141
2420.8553885854153,6.0,1.7320508075688772,4.379787958315934
3836.355174373928,62.0,4.47213595499958,15.00135556143796
2751.1179646242113,20.0,2.0,4.834063067737322
3136.1303146360056,43.0,2.449489742783178,7.217615519526041
4449.248124809395,45.0,3.3166247903554,13.18114978936671
3933.4831605380023,34.0,4.795831523312719,13.540834114247001
2743.1000469857877,53.0,2.6457513110645907,6.157007121770446
3978.1986032717487,44.0,4.47213595499958,12.760083116778054
3347.80793799917,89.0,2.449489742783178,6.975843384311133
2993.1551288579044,43.0,3.1622776601683795,9.771233169546226
2073.785951042299,68.0,2.6457513110645907,6.290518686246876
5015.7869587882615,44.0,4.69041575982343,14.540874238882234
2262.870987734446,64.0,2.449489742783178,7.375341207993063
4857.765785339536,85.0,4.123105625617661,14.368955475672639
4234.253898125642,93.0,4.123105625617661,11.827354770249915
3151.368929712281,12.0,3.1622776601683795,9.428211384133233
1297.6100831025265,86.0,2.6457513110645907,5.828698078455889
1985.0199381224706,28.0,2.23606797749979,5.110941305487172
3640.609044697975,69.0,4.795831523312719,15.604731366740449
4555.394205327116,42.0,4.69041575982343,15.352079359530103
3748.7357573555496,13.0,3.1622776601683795,9.359789832301384
2371.325498351493,86.0,2.23606797749979,4.834063067737322
3024.4694835687715,59.0,2.449489742783178,7.2635779983934
4348.876975062652,30.0,3.605551275463989,10.87958905930709
2489.2566948241174,33.0,2.0,4.585798149373738
3640.609044697975,67.0,3.872983346207417,14.027380466288607
4267.524783233188,23.0,4.242640687119285,12.534489210555533
2696.3401297448413,81.0,1.7320508075688772,4.713316131850954
3381.6959491527787,6.0,1.7320508075688772,3.986396367080919
4245.035836248115,41.0,4.242640687119285,14.815387433806508
3032.251708167487,78.0,4.242640687119285,12.285200351763434
4142.158895010933,49.0,4.123105625617661,14.74687366265422
1464.4458666025143,39.0,2.449489742783178,6.257774483140527
2276.0412824954965,3.0,2.0,5.110941305487172
3760.476165514818,37.0,2.0,5.162602755861693
2440.194021929085,22.0,2.8284271247461903,8.354590087236215
2079.811154669873,79.0,1.7320508075688772,4.230912779569965
2672.1318337308844,46.0,2.23606797749979,6.44840362830416
4340.85327216247,82.0,4.123105625617661,14.38145842706805
2739.257342526784,10.0,2.0,6.05217132861169
1948.887073852535,51.0,2.23606797749979,4.892137113410148
4142.980697224281,38.0,4.58257569495584,13.653004498579529
4777.222536418595,10.0,4.58257569495584,15.18266692073129
2479.990095425123,14.0,2.0,6.157007121770446
5107.788592895266,18.0,4.58257569495584,15.752825216456559
5131.393160030089,36.0,3.7416573867739413,16.1500619159406
4450.565540668627,95.0,4.47213595499958,15.427087565925401
3083.599705388972,11.0,2.6457513110645907,8.003944385216057
3799.511296844474,65.0,4.123105625617661,14.446527003960151
4001.293316940039,71.0,4.0,11.594905951541264
2272.099292536715,13.0,1.7320508075688772,3.8061441486157164
5090.807085836508,58.0,3.872983346207417,13.630805461597609
3238.2991699718077,65.0,2.0,5.358740732814241
5189.360313578706,1e-11,3.7416573867739413,14.471066571027452
2462.182588780293,33.0,2.23606797749979,5.451134495641154
2625.4749445773605,90.0,1.7320508075688772,3.6086989266199843
4565.649661201526,95.0,4.69041575982343,13.222217978548679
4604.680642300434,93.0,4.47213595499958,15.185280636271404
4502.392616847878,38.0,3.872983346207417,13.948858991032187
4611.506312889853,18.0,4.123105625617661,14.464944353338584
4035.9144692116124,57.0,4.358898943540674,14.729581636432977
2932.5751785858956,45.0,2.23606797749979,5.667930687138366
3573.419858528303,61.0,2.449489742783178,7.1943518450410755
4441.481782544932,6.0,3.7416573867739413,15.743559123677423
4280.805677717824,65.0,3.605551275463989,13.479776601211393
3363.7220905814925,52.0,3.7416573867739413,11.05402127007199
4910.501615943,87.0,4.58257569495584,16.750446792179297
4142.158895010933,38.0,4.242640687119285,12.315951423212121
2347.5821834608923,53.0,2.6457513110645907,5.979833118546267
3611.2751513611706,67.0,3.872983346207417,11.514171650826079
3779.0618868988063,65.0,4.123105625617661,12.596841389715026
4951.777379082738,64.0,5.0,14.930088155567391
2534.9303772855,82.0,2.23606797749979,5.749603323399179
4608.070738934275,27.0,3.872983346207417,16.315458473868755
3668.892239365494,63.0,3.7416573867739413,13.81237195914578
2767.803050614717,66.0,2.0,4.713316131850954
3441.6787034968993,69.0,3.1622776601683795,9.571808324168567
2413.5068094548456,52.0,2.0,4.650456061343239
4220.341842168868,45.0,4.358898943540674,14.993188954545014
2928.993726943915,2.0,2.449489742783178,6.509019270408544
3333.177302384384,86.0,2.6457513110645907,7.647129319327183
1985.7221763828134,23.0,2.0,6.738674403797005
2456.7071543071506,13.0,2.0,5.110941305487172
4345.221899968973,14.0,4.242640687119285,15.009507603530986
2488.611974602922,92.0,2.0,5.749603323399179
2648.412861796237,38.0,1.7320508075688772,3.709796860391314
1817.0563753779634,74.0,1.7320508075688772,4.1524662920542745
2286.0968315495384,14.0,3.3166247903554,10.255362735179467
2793.601314578756,33.0,1.7320508075688772,3.89821024179926
1118.4078309454956,32.0,2.23606797749979,5.3111878296845605
3211.462129026125,11.0,3.7416573867739413,11.5015972339666
4199.729721735109,78.0,4.69041575982343,13.865378550111247
2942.484428582979,56.0,2.449489742783178,7.524844557345418
5137.276743166131,57.0,4.0,14.418757148858466
5429.88146179633,7.0,4.358898943540674,15.898675294041004
4157.23158594395,1e-11,3.1622776601683795,9.206498320874731
4712.9321921974915,66.0,3.872983346207417,14.274039668250998
3587.4673918589842,86.0,3.0,9.045683311166473
4549.983266841558,80.0,4.47213595499958,13.02128120216301
4451.835766311072,56.0,4.795831523312719,15.573584599344716
3213.005556434529,18.0,2.8284271247461903,8.73994675309045
1499.8099106014602,51.0,2.0,5.583485592742517
2040.1488876150013,71.0,2.0,4.51922392256417
1440.4494949642744,71.0,2.6457513110645907,7.123388861739649
2522.1126686211956,80.0,2.449489742783178,6.224615808351911
4758.107589017411,2.0,4.69041575982343,13.986589838149216
3135.4321028654194,83.0,2.8284271247461903,8.401561595316183
2470.1226203777273,29.0,3.1622776601683795,10.419829696845184
3814.9332867169783,11.0,3.872983346207417,11.200162106575661
3432.755927861921,55.0,2.0,5.3111878296845605
2273.4944458880627,19.0,2.449489742783178,6.417570714847404
4315.844089253449,1.0,3.3166247903554,9.761024681534877
2460.946603039322,19.0,2.23606797749979,5.5401561787035165
3558.071420967079,28.0,4.0,11.48898095783017
2051.1321558419636,76.0,2.449489742783178,6.683062004022047
3731.6522167243725,50.0,3.605551275463989,13.537043670061996
4347.073317016707,1.0,5.656854249492381,15.293742421750308
3376.3702662118744,90.0,3.605551275463989,10.633219475589712
4748.745810003148,83.0,4.123105625617661,14.097857610530573
4785.098454813785,73.0,4.242640687119285,14.627366464318094
1804.0339881238249,24.0,2.449489742783178,6.654822975939684
4979.042006887472,11.0,4.47213595499958,15.012221724242773
5463.2267073641715,33.0,5.0,15.26558064167276
3510.2281169929975,4.0,4.47213595499958,12.863895100725719
2863.8517488937227,14.0,2.23606797749979,5.62606774217859
1717.3864583637412,75.0,1.7320508075688772,2.8617295034073726
5089.06303544007,26.0,3.872983346207417,15.164329302990867
5548.398352666136,77.0,4.69041575982343,16.685975953014744
3467.981149265028,8.0,1.7320508075688772,3.986396367080919
5543.3332251657885,42.0,5.0990195135927845,16.02492150767893
4765.307746492306,28.0,4.123105625617661,14.464944353338584
1130.9902287129007,52.0,2.23606797749979,5.405376823709649
4099.873559169703,1.0,4.69041575982343,13.875902162894787
5190.69204706019,1.0,3.872983346207417,15.785114642551598
3136.1840207991454,42.0,4.0,12.553777540340427
4387.067214154222,76.0,4.898979485566356,14.127717304279715
4756.272495433449,27.0,4.898979485566356,14.08118031121012
2441.1387657412597,28.0,2.23606797749979,5.979833118546267
3583.944695445311,49.0,2.0,5.5401561787035165
4385.316823022734,12.0,4.47213595499958,12.78287670053294
3613.8206412736545,14.0,3.872983346207417,11.340781390579771
2557.940765877408,89.0,2.6457513110645907,7.686780109126496
891.6388622945126,96.0,2.23606797749979,5.058125438549863
2362.484638733789,56.0,2.0,4.948789787868047
3849.882429289922,72.0,2.8284271247461903,8.290828287887429
1690.8737142629257,14.0,1.7320508075688772,3.3899262619271626
1826.5529950445355,99.0,2.0,4.948789787868047
2030.8524739328495,72.0,1.7320508075688772,3.986396367080919
3148.580847641416,92.0,3.0,8.822560492865717
5029.090849389566,87.0,4.0,15.014934235174302
2076.98766320405,7.0,2.23606797749979,5.62606774217859
3824.205066572358,91.0,3.7416573867739413,11.075255026074002
3935.7998798916833,71.0,4.69041575982343,13.354950025514768
3878.3205811135485,24.0,4.898979485566356,13.851307042958792
2798.481017737945,17.0,2.449489742783178,6.05217132861169
4552.409160709024,87.0,3.7416573867739413,11.09636744851064
4324.551204494675,21.0,4.898979485566356,13.744279423083755
2951.556835814502,90.0,3.4641016151377544,10.461869644428347
5398.07692264992,44.0,4.795831523312719,16.570111323754634
3126.5112990269777,71.0,3.1622776601683795,9.688693114364021
3551.053972007532,52.0,3.3166247903554,9.740515309182388
4356.515654123072,78.0,4.242640687119285,14.76409970190766
4065.0206658663697,2.0,3.4641016151377544,13.452784539243597
4521.3954771803255,60.0,4.58257569495584,13.578553669272175
3562.3203231288617,25.0,2.6457513110645907,7.93229663073463
2625.5898222907695,46.0,2.6457513110645907,7.647129319327183
4352.625780230284,83.0,4.358898943540674,14.761233254056075
4757.419460293871,17.0,4.0,15.909883870353552
2550.337437010412,13.0,1.7320508075688772,3.502295939474346
3728.2319612111614,86.0,4.123105625617661,11.80415055473838
3498.0741959904803,92.0,4.69041575982343,13.441163533059727
4106.762782508832,47.0,5.385164807134504,15.039274742004581
2864.12965709263,18.0,1.7320508075688772,3.709796860391314
3885.3063561734557,81.0,4.795831523312719,13.502776386749426
2920.0052545881135,91.0,2.0,5.451134495641154
1852.0488709259826,58.0,2.0,4.379787958315934
4157.424691304808,40.0,4.69041575982343,13.75149809589092
3096.1837618212903,67.0,2.0,4.774485852328469
3830.9292631953654,19.0,4.0,11.66190817719836
4133.598816570447,93.0,3.872983346207417,11.733687674818643
3068.072426390389,41.0,3.7416573867739413,11.588756086776561
2950.072982277185,60.0,2.23606797749979,6.417570714847404
2883.77974633318,54.0,2.23606797749979,5.867333902114572
2570.806332108599,26.0,3.1622776601683795,9.997991704554469
3172.0895010193663,30.0,3.3166247903554,9.699121123442952
5114.396666272359,93.0,4.242640687119285,12.846029312332794
4919.881605672685,35.0,5.291502622129181,13.460514157038377
4282.285674736648,4.0,3.872983346207417,14.030762485528458
4040.453808627431,92.0,4.358898943540674,12.791958552890785
1406.4235899189316,24.0,2.0,3.986396367080919
2348.4809325248325,96.0,3.0,8.994557092591865
4925.633132074603,11.0,4.358898943540674,16.634173275054433
3344.2966970515927,99.0,3.4641016151377544,10.119854417728414
4791.505468623587,72.0,4.58257569495584,15.862629800648387
3952.9866612975443,77.0,3.3166247903554,13.479776601211393
3819.570240485787,85.0,4.358898943540674,12.544144936473138
4008.148267615942,88.0,4.358898943540674,12.451464222623272
3817.027658630092,22.0,2.23606797749979,5.405376823709649
4911.589498066147,83.0,4.123105625617661,16.070607693014743
4415.509582949047,63.0,4.898979485566356,13.762303393024073
4290.446056626908,9.0,4.47213595499958,12.841550647464718
2272.887897255741,92.0,2.0,6.224615808351911
3449.556672287016,2.0,2.0,4.834063067737322
2092.78061473255,6.0,2.8284271247461903,9.667740210253076
4246.47264530392,66.0,4.358898943540674,15.190503627959645
3721.337545862497,29.0,5.0990195135927845,14.53183058436385
4309.035542694007,77.0,4.795831523312719,13.649312667926694
5027.788016194081,77.0,4.58257569495584,14.368955475672639
2725.5086255942792,71.0,2.6457513110645907,7.9683342963194
